Wall time,Step,Value
1712199037.8703206,399,0.014084506779909134
1712199063.9910285,1469,0.05000000074505806
1712199091.4189134,2497,0.03999999910593033
1712199128.0411263,3869,0.05000000074505806
1712199170.710501,5571,0.029999999329447746
1712199178.5958512,5899,0.029999999329447746
1712199190.433762,6386,0.019999999552965164
1712199255.700803,9109,0.019999999552965164
1712199262.7495797,9406,0.019999999552965164
1712199273.783376,9850,0.029999999329447746
1712199287.1804643,10389,0.029999999329447746
1712199311.4190402,11359,0.029999999329447746
1712199323.6707323,11870,0.009999999776482582
1712199325.801701,11951,0.009999999776482582
1712199335.6219578,12374,0.019999999552965164
1712199358.1093903,13326,0.03999999910593033
1712199378.3545709,14186,0.009999999776482582
1712199380.9401524,14284,0.019999999552965164
1712199387.9931939,14569,0.009999999776482582
1712199444.8185563,16938,0.029999999329447746
1712199465.220709,17821,0.019999999552965164
1712199497.8943532,19258,0.029999999329447746
1712199508.6789558,19685,0.0
1712199574.1462505,22479,0.0
1712199580.6899545,22740,0.019999999552965164
1712199585.3935966,22912,0.019999999552965164
1712199630.211087,24793,0.05000000074505806
1712199633.6927752,24924,0.05000000074505806
1712199643.6933823,25360,0.019999999552965164
1712199650.350757,25641,0.019999999552965164
1712199656.292145,25878,0.029999999329447746
1712199660.1191354,26047,0.05000000074505806
1712199697.7806172,27602,0.019999999552965164
1712199698.6753051,27644,0.019999999552965164
1712199705.6982083,27946,0.03999999910593033
1712199707.9705493,28050,0.019999999552965164
1712199764.3870258,30437,0.029999999329447746
1712199784.742982,31298,0.05999999865889549
1712199807.4517934,32285,0.03999999910593033
1712199826.653503,33130,0.009999999776482582
1712199835.933095,33503,0.03999999910593033
1712199837.3040128,33560,0.029999999329447746
1712199856.5639548,34353,0.0
1712199858.3224704,34426,0.019999999552965164
1712199866.6309242,34760,0.05000000074505806
1712199897.2130275,36071,0.009999999776482582
1712199901.7357266,36263,0.009999999776482582
1712199920.7444358,37070,0.019999999552965164
1712199942.0237787,37947,0.009999999776482582
1712200015.712399,41044,0.019999999552965164
1712200039.9438808,42043,0.019999999552965164
1712200045.1473784,42267,0.029999999329447746
1712200061.059537,43000,0.0
1712200071.599161,43455,0.009999999776482582
1712200072.2540195,43475,0.009999999776482582
1712200134.467099,46079,0.009999999776482582
1712200285.8782794,51751,0.029999999329447746
1712200325.606962,53053,0.029999999329447746
1712200327.839149,53128,0.029999999329447746
1712200334.8936653,53347,0.03999999910593033
1712200339.245906,53479,0.029999999329447746
1712200340.7028446,53546,0.029999999329447746
1712200360.9329078,54188,0.029999999329447746
1712200400.2703836,55509,0.029999999329447746
1712200400.8778424,55526,0.029999999329447746
1712200411.429278,55856,0.029999999329447746
1712200430.1370182,56497,0.0
1712200434.9503136,56651,0.019999999552965164
1712200455.8580272,57314,0.05999999865889549
1712200460.6031654,57466,0.05999999865889549
1712200468.6143124,57719,0.05999999865889549
1712200473.5414581,57867,0.03999999910593033
1712200494.262031,58533,0.05999999865889549
1712200501.2399197,58775,0.05000000074505806
1712200510.2166183,59050,0.029999999329447746
1712200524.648139,59483,0.05999999865889549
1712200540.73494,59978,0.07000000029802322
1712200549.5832012,60264,0.029999999329447746
1712200609.57083,62061,0.05000000074505806
1712200668.9870157,63854,0.03999999910593033
1712200669.6351905,63868,0.03999999910593033
1712200679.8579462,64162,0.07000000029802322
1712200680.2343106,64173,0.07000000029802322
1712200700.3690994,64798,0.03999999910593033
1712200731.6917717,65738,0.019999999552965164
1712200741.9481306,66046,0.03999999910593033
1712200755.281535,66466,0.05999999865889549
1712200769.7919323,66891,0.029999999329447746
1712200771.342044,66932,0.029999999329447746
1712200821.813775,68468,0.09000000357627869
1712200849.4112468,69311,0.10999999940395355
1712200898.170048,70950,0.019999999552965164
1712200907.7095044,71264,0.029999999329447746
1712200924.2375433,71762,0.09000000357627869
1712200950.1887002,72528,0.07000000029802322
1712200971.9111514,73177,0.05000000074505806
1712200981.4698856,73463,0.09000000357627869
1712201006.1481588,74172,0.03999999910593033
1712201010.223912,74274,0.05999999865889549
1712201014.6705403,74401,0.029999999329447746
1712201016.6513567,74454,0.03999999910593033
1712201031.2826598,74853,0.05999999865889549
1712201047.7080414,75327,0.07000000029802322
1712201095.707101,76685,0.05999999865889549
1712201137.5839772,77883,0.029999999329447746
1712201179.8383873,79058,0.029999999329447746
1712201191.6728199,79412,0.05000000074505806
1712201217.5887654,80142,0.029999999329447746
1712201246.3704274,80925,0.029999999329447746
1712201258.741809,81276,0.029999999329447746
1712201328.5186868,83133,0.029999999329447746
1712201352.0411887,83767,0.0
1712201365.767064,84148,0.0
1712201368.9291868,84252,0.0
1712201390.8011577,84836,0.0
1712201426.0843549,85780,0.009999999776482582
1712201437.5261962,86078,0.0
1712201471.2450588,86965,0.0
1712201501.8852205,87815,0.0
1712201563.5038056,89427,0.029999999329447746
1712201573.731794,89713,0.019999999552965164
1712201725.9512742,93935,0.019999999552965164
1712201799.8512175,96076,0.0
1712201803.0840602,96178,0.009999999776482582
1712201832.3866239,96991,0.009999999776482582
1712201892.2590308,98611,0.009999999776482582
1712201936.8264086,99826,0.009999999776482582
1712201983.8828504,101103,0.0
1712201991.6119928,101321,0.0
1712202000.9696515,101587,0.0
1712202021.8767326,102153,0.0
1712202062.6881623,103275,0.0
1712202110.6757565,104628,0.0
1712202114.8313189,104747,0.0
1712202122.7948966,104996,0.0
1712202156.377627,105952,0.0
1712202184.875036,106784,0.0
1712202389.7602556,112794,0.0
1712202404.6227598,113235,0.0
1712202407.7093868,113330,0.0
1712202472.6984158,115385,0.0
1712202479.2264416,115587,0.0
1712202506.7784839,116478,0.009999999776482582
1712202553.2164917,117901,0.0
1712202571.459164,118487,0.0
1712202606.0508657,119488,0.0
1712202626.2482831,120120,0.0
1712202649.5885103,120789,0.0
1712202663.1483743,121198,0.0
1712202713.2177691,122839,0.009999999776482582
1712202748.3591719,124070,0.019999999552965164
1712202812.7582219,126182,0.0
1712202878.18677,128531,0.0
1712202943.7557187,130667,0.0
1712202955.9315722,131024,0.0
1712203038.294275,133689,0.0
1712203271.7280118,141426,0.0
1712203358.8289988,143893,0.009999999776482582
1712203398.8682883,145050,0.0
1712203504.2601902,147881,0.0
1712203554.446129,149287,0.0
1712203572.9133844,149810,0.0
1712203673.1432981,152720,0.0
1712203703.5670164,153644,0.0
1712203723.5286245,154292,0.019999999552965164
1712203795.9685225,156553,0.009999999776482582
1712203875.916499,159073,0.0
1712203911.9416153,160122,0.009999999776482582
1712203917.9321132,160258,0.0
1712204036.716012,162980,0.0
1712204062.4704528,163550,0.0
1712204114.3231254,164668,0.0
1712204190.0259583,166330,0.0
1712204193.2656994,166401,0.0
1712204226.6345763,167129,0.0
1712204228.1064131,167162,0.0
1712204235.164957,167304,0.0
1712204241.2678967,167439,0.0
1712204454.5978122,172030,0.0
1712204486.142948,172721,0.0
1712204504.0146801,173099,0.0
1712204511.6219144,173248,0.0
1712204533.9179225,173734,0.0
1712204540.7437353,173887,0.0
1712204553.2490678,174153,0.0
1712204575.629323,174654,0.0
1712204659.2404287,176446,0.0
1712204737.932271,178104,0.0
1712204766.4979048,178709,0.0
1712204837.544946,180196,0.0
1712204892.7502644,181351,0.0
1712204904.1222227,181591,0.0
1712204997.6553526,183520,0.0
1712205001.7848203,183597,0.0
1712205101.3835645,185623,0.0
1712205108.3787935,185769,0.0
1712205111.1707118,185829,0.0
1712205189.0565856,187404,0.0
1712205275.695171,189164,0.0
1712205279.8992746,189251,0.0
1712205288.5593014,189418,0.0
1712205351.10865,191297,0.0
1712205430.7986042,194266,0.0
1712205517.5641937,197544,0.0
1712205556.0328045,199050,0.0
1712205620.9185617,201476,0.0
1712205679.8710897,204012,0.0
1712205710.4548986,205423,0.0
1712205738.0359695,206646,0.0
1712205874.6982408,212563,0.0
1712205930.8847587,215086,0.0
1712205938.715984,215431,0.0
1712205942.3292677,215600,0.0
1712206012.3358755,218644,0.0
1712206036.2559407,219635,0.0
1712206082.0258782,220926,0.0
1712206171.2414124,223427,0.0
1712206191.1472325,223999,0.0
1712206265.6205673,226497,0.0
1712206294.8120878,227464,0.0
1712206414.308518,231031,0.0
1712206419.4888496,231153,0.0
1712206465.9928591,232307,0.0
1712206534.934711,234193,0.0
1712206536.7670665,234244,0.0
1712206581.8249137,235412,0.0
1712206643.0414684,237108,0.0
1712206715.0990295,239118,0.0
1712206873.3364384,243279,0.0
1712207119.1284204,250626,0.0
1712207157.6537883,251735,0.009999999776482582
1712207284.749487,255496,0.0
1712207393.6869624,258684,0.0
1712207419.192103,259457,0.0
1712207428.111331,259687,0.0
1712207568.3557265,264145,0.0
1712207602.1816766,265125,0.0
1712207764.5272887,269931,0.0
1712207857.9604218,272771,0.0
1712207867.260838,273040,0.0
1712207973.8044825,276262,0.0
1712208040.6023805,278329,0.009999999776482582
1712208047.4769073,278529,0.0
1712208097.6958456,279999,0.019999999552965164
1712208144.9902816,281570,0.0
1712208190.383163,282995,0.0
1712208228.348786,284246,0.0
1712208231.4665668,284333,0.0
1712208305.9593022,286669,0.009999999776482582
1712208321.2565792,287146,0.009999999776482582
1712208380.683359,289060,0.0
1712208392.1770027,289446,0.0
1712208459.693431,291835,0.0
1712208574.7189388,296386,0.009999999776482582
1712208609.2042153,297729,0.009999999776482582
1712208652.6631033,299450,0.019999999552965164
1712208692.5080504,300986,0.0
1712208798.8611765,305197,0.0
1712208849.4129777,307266,0.0
1712208942.1704278,311363,0.009999999776482582
1712209001.8842998,314045,0.0
1712209060.320095,316545,0.0
1712209078.3985534,317350,0.0
1712209093.2374043,317991,0.0
1712209115.1330194,319030,0.009999999776482582
1712209143.8933582,320332,0.0
1712209164.4351234,321293,0.009999999776482582
1712209181.8630748,322047,0.009999999776482582
1712209204.363015,323052,0.0
1712209314.3316133,328262,0.0
1712209445.9599636,334464,0.0
1712209461.060715,335115,0.009999999776482582
1712209494.2332816,336731,0.009999999776482582
1712209661.1395376,344560,0.0
1712209663.0320678,344626,0.0
1712209726.1789281,347680,0.019999999552965164
1712209784.3739946,350341,0.0
1712209786.2552545,350408,0.0
1712209812.9965112,351571,0.0
1712209879.0675201,354498,0.009999999776482582
1712209914.413185,356090,0.0
1712209933.5233057,356939,0.0
1712209960.2369359,358122,0.009999999776482582
1712210003.1405444,360046,0.0
1712210035.8995774,361545,0.0
1712210086.4419446,363712,0.0
1712210088.428735,363792,0.0
1712210090.0200667,363861,0.0
1712210104.955655,364494,0.0
1712210125.6392462,365432,0.0
1712210135.180202,365846,0.0
