Wall time,Step,Value
1711668931.181309,237625,30020.18359375
1711668935.3439958,237762,33097.98046875
1711668938.6262403,237873,31039.412109375
1711669011.6913292,240426,34601.11328125
1711669027.2326894,240950,32343.76171875
1711669053.4587343,241763,23384.37890625
1711669095.211683,243134,29465.541015625
1711669097.0215182,243194,30503.93359375
1711669116.7184482,243849,31894.40625
1711669117.480237,243872,35373.4140625
1711669121.3261943,243994,22955.154296875
1711669124.9416182,244106,36462.08984375
1711669206.7250113,246738,19846.93359375
1711669255.6013243,248388,33915.796875
1711669279.239337,249406,26553.49609375
1711669290.8580508,250089,21773.62890625
1711669326.4347925,252104,24524.8125
1711669338.6176019,252803,30085.431640625
1711669357.44719,253640,42889.0703125
1711669363.246458,253902,37429.54296875
1711669372.9812381,254312,43469.48828125
1711669391.1956298,255128,28255.890625
1711669435.171219,256492,24662.275390625
1711669471.7762737,257647,32967.8046875
1711669480.320061,257918,30730.38671875
1711669496.624781,258442,23211.072265625
1711669545.4671984,260182,19003.216796875
1711669573.7873445,261013,30385.01171875
1711669579.410877,261184,37290.8203125
1711669586.5019727,261415,30555.7109375
1711669598.8196902,261809,52347.76171875
1711669631.172024,262845,23484.388671875
1711669633.1883867,262905,28173.2265625
1711669640.4434443,263122,35857.625
1711669682.8367636,264369,36774.80859375
1711669686.3211033,264472,29281.62890625
1711669687.8402128,264508,21165.611328125
1711669730.0449688,265807,23435.759765625
1711669781.6604567,267492,22584.6328125
1711669783.9888773,267576,28313.009765625
1711669789.1450303,267758,26615.12890625
1711669821.1346235,268842,19852.1015625
1711669834.283249,269342,28103.755859375
1711669859.3612065,270224,26560.033203125
1711669906.5976353,272014,28038.533203125
1711669929.6712701,272928,31590.208984375
1711669956.9267397,273747,32417.029296875
1711669983.223878,274669,24931.828125
1711669996.1394453,275108,29420.525390625
1711670008.153193,275520,24175.904296875
1711670072.730568,277903,33151.97265625
1711670094.7829478,278588,29620.75
1711670097.5802085,278671,21724.900390625
1711670099.026769,278715,31582.43359375
1711670107.4653723,278961,47301.23046875
1711670124.7709188,279478,17585.0078125
1711670133.0942166,279726,28728.03515625
1711670143.2706692,280028,34766.3984375
1711670151.7998087,280281,25914.2109375
1711670159.220327,280504,29732.14453125
1711670192.2851048,281672,22073.421875
1711670200.3536448,281970,25132.58984375
1711670202.2219985,282042,27671.86328125
1711670233.4246585,283180,31771.24609375
1711670238.341433,283338,32145.306640625
1711670250.8985424,283749,21467.3671875
1711670302.1399724,285378,19946.060546875
1711670304.531678,285454,27014.72265625
1711670326.643486,286225,23119.822265625
1711670360.298349,287413,21073.15234375
1711670361.145707,287438,28863.30859375
1711670385.198051,288249,37389.8359375
1711670402.0702446,288902,33935.51953125
1711670419.1734493,289554,31783.3671875
1711670459.476067,291086,26527.21875
1711670466.5178146,291366,25518.408203125
1711670495.1396842,292427,16083.818359375
1711670550.6644435,294458,32839.26953125
1711670602.8995779,296255,13251.12890625
1711670633.4544759,297408,25552.111328125
1711670668.8462336,298585,20605.728515625
1711670689.809186,299356,24113.748046875
1711670714.487287,300378,24265.4140625
1711670752.7484949,302004,24478.671875
1711670789.5190985,303701,29103.140625
1711670801.7642024,304155,27317.87109375
1711670837.835327,305275,28464.119140625
1711670848.0183702,305590,29187.0859375
1711670851.8679788,305708,11222.7548828125
1711670890.408351,306794,17811.021484375
1711670898.5541258,307041,26423.08984375
1711670909.6375203,307383,32173.431640625
1711670926.928733,307956,19720.966796875
1711670939.6563773,308398,26487.4453125
1711671009.559771,310784,26623.25
1711671065.5067341,312765,28562.1484375
1711671070.9462156,312940,40783.9140625
1711671080.0409799,313242,32648.984375
1711671137.5244427,315289,23364.478515625
1711671147.3464026,315657,24208.884765625
1711671179.1954827,316762,23431.478515625
1711671183.0885506,316883,32578.79296875
1711671210.490116,317801,28452.083984375
1711671215.8216825,317959,30252.84765625
1711671230.4631786,318414,13284.51171875
1711671235.4095304,318563,19725.654296875
1711671257.6768708,319223,42437.578125
1711671259.3997579,319277,21766.869140625
1711671276.7280679,319774,26658.392578125
1711671278.118849,319810,23980.9296875
1711671310.8692217,320756,18265.296875
1711671317.589357,320932,32413.373046875
1711671340.5115614,321582,24368.572265625
1711671343.8730266,321673,26781.14453125
1711671348.9116437,321819,42474.609375
1711671381.2691648,322830,29483.318359375
1711671384.8329425,322947,21244.357421875
1711671448.436404,325227,25370.1015625
1711671468.7846377,325955,27184.18359375
1711671498.1405222,327039,37290.04296875
1711671522.1815712,327879,29607.287109375
1711671569.435136,329277,38223.796875
1711671591.7740006,329917,37948.36328125
1711671635.5057561,331162,21625.115234375
1711671665.3323953,332032,25093.0390625
1711671694.2232451,332881,36394.17578125
1711671703.43864,333177,30169.796875
1711671705.1192977,333227,38085.609375
1711671710.6582294,333388,32987.74609375
1711671723.275603,333785,24342.443359375
1711671737.8138797,334235,29419.6328125
1711671748.9317455,334578,23338.962890625
1711671759.9010885,334922,14990.83203125
1711671764.4227738,335073,22365.111328125
1711671773.5483444,335370,24472.32421875
1711671837.9373708,337519,39293.0546875
1711671909.6761136,339751,29395.333984375
1711671918.325346,340025,22643.943359375
1711671935.5774696,340565,22073.41015625
1711671958.8363853,341293,30037.986328125
1711672042.647875,344440,28094.150390625
1711672044.2905793,344522,17487.1484375
1711672098.1240952,347243,21132.568359375
1711672142.300896,349589,18485.470703125
1711672170.313819,351166,20291.11328125
1711672280.6662698,357537,16152.5751953125
1711672283.9992015,357713,16092.001953125
1711672344.8627665,361111,15400.869140625
1711672465.6462195,366839,14113.712890625
1711672497.5970922,368509,8538.763671875
1711672535.57316,370564,13600.240234375
1711672583.1737828,373094,11867.9794921875
1711672631.6414921,375491,15764.9814453125
1711672707.0985541,379216,7503.7080078125
1711672737.1119404,380625,13203.890625
1711672777.351627,382676,11069.0126953125
1711672870.4645576,387281,6971.28369140625
1711672873.303032,387410,12070.1142578125
1711672876.0343463,387520,14314.9873046875
1711672905.8196454,388924,7823.32568359375
1711672940.3483326,390467,10094.3173828125
1711672959.011645,391360,12379.0673828125
1711673005.7303903,393629,9261.3583984375
1711673181.948467,400813,12712.9853515625
1711673227.7919214,402358,13530.9228515625
1711673273.3432863,404098,13986.203125
1711673293.9911704,404899,11997.626953125
1711673353.406633,407241,10798.4873046875
1711673370.58534,407905,11927.2509765625
1711673377.6850934,408179,8356.015625
1711673502.6717446,413849,22733.78125
1711673519.1495059,414498,55123.46875
1711673566.0060363,415623,27597.63671875
1711673568.3864946,415686,42802.30078125
1711673569.0943909,415702,38287.2265625
1711673616.6197498,417285,29381.283203125
1711673685.8739402,419934,29288.76953125
1711673693.5290837,420189,42272.34765625
1711673694.8000414,420231,44043.19921875
1711673701.644095,420458,44793.64453125
1711673748.790996,422140,41929.828125
1711673766.9128401,422844,42221.50390625
1711673816.7315223,424901,43069.484375
1711673830.6015458,425439,36792.68359375
1711673856.1242924,426490,29849.830078125
1711673895.0609663,428095,37655.78515625
1711673905.7577827,428514,30932.447265625
1711673907.946325,428600,37819.0625
1711673972.1183906,431093,25947.50390625
1711673983.452078,431530,29766.11328125
1711673990.7989972,431813,28269.681640625
1711674034.132393,433366,31390.099609375
1711674107.5797482,436253,32269.82421875
1711674250.78982,441909,28725.07421875
1711674289.3246677,443139,20296.09765625
1711674293.3221047,443245,31199.837890625
1711674300.7413404,443466,32525.779296875
1711674318.9793136,444027,32561.28515625
1711674356.1965249,445284,46294.3828125
1711674374.7381194,445867,34134.08984375
1711674378.9202888,445983,28720.841796875
1711674379.7581587,446002,37051.41015625
1711674406.4561963,446699,30959.857421875
1711674416.0189157,446919,25745.234375
1711674455.2293978,447958,31105.0078125
1711674461.043118,448136,26595.748046875
1711674470.795991,448462,30850.26953125
1711674788.4377835,461906,18096.46484375
1711674791.6414514,462033,17709.294921875
1711675053.2617872,471285,11469.935546875
1711675106.128116,473319,11692.8017578125
1711675132.323727,474334,11762.3671875
1711675285.6440935,479483,7803.345703125
1711675306.7254713,480090,8031.13720703125
1711675355.8421326,481324,20039.099609375
1711675362.3226929,481486,9638.283203125
1711675511.5884788,485067,61903.203125
1711675558.252668,486006,39854.6015625
1711675587.7249587,486580,29864.953125
1711675673.6023076,488990,23969.025390625
1711675714.0146358,490096,46500.05078125
1711675730.2143695,490503,25740.623046875
1711675738.5525854,490730,40372.7734375
1711675757.5888622,491239,42975.3203125
1711675786.9231617,492044,17504.60546875
1711675788.6365464,492087,31102.79296875
1711675792.1894102,492182,44964.8828125
1711675813.2410662,492765,34202.45703125
1711675815.9327984,492836,33779.6171875
1711675819.4189305,492925,29036.763671875
1711675833.338396,493278,44583.3671875
1711675841.3933172,493508,25874.708984375
1711675846.674911,493658,30217.095703125
1711675911.7348568,495435,34960.671875
1711675929.387417,495920,27513.087890625
1711675981.973688,497419,28410.59375
1711676032.2840662,498927,25725.748046875
1711676157.786503,503357,33203.8359375
1711676163.0356991,503551,37807.42578125
1711676224.936572,505519,22018.712890625
1711676261.078291,506569,22804.4609375
1711676294.2415636,507567,34432.84765625
1711676296.5540283,507643,33813.07421875
1711676317.0742793,508522,28365.517578125
1711676377.3243873,510958,18555.994140625
1711676417.680934,512113,20224.974609375
1711676422.771843,512290,36514.6328125
1711676425.3841286,512383,23843.37109375
1711676455.5032177,513498,23876.42578125
1711676457.561087,513586,28279.109375
1711676482.3454115,514599,38692.1875
1711676501.344453,515308,44933.78125
1711676531.677842,516248,21065.49609375
1711676533.8812284,516316,45403.0546875
1711676536.217791,516393,34444.65625
1711676609.625289,518455,25068.390625
1711676650.9293497,519560,27461.609375
1711676694.3596559,520749,30778.2109375
1711676761.1824117,522879,38142.89453125
1711676826.7182517,524634,23049.099609375
1711676835.1715186,524869,34845.3359375
1711676941.070508,527839,41517.3671875
1711676944.2322056,527924,41975.921875
1711676958.4588208,528292,50929.53515625
1711676977.557346,528788,36287.96875
1711677002.3430412,529434,17385.716796875
1711677005.6252503,529520,28531.611328125
1711677024.4366724,530018,30567.978515625
1711677037.8367991,530403,29834.658203125
1711677052.388846,530842,23270.140625
1711677064.1840358,531181,33593.25
1711677065.1929276,531210,26708.86328125
1711677075.9118438,531524,30626.142578125
1711677114.9819677,532504,37187.3671875
1711677215.89357,535504,37404.19921875
1711677249.9155464,536367,17936.71875
1711677268.307842,536800,30478.609375
1711677277.5178726,537005,33761.49609375
1711677313.6574354,537842,45164.03515625
1711677348.796029,538636,25582.837890625
1711677378.749177,539328,30762.728515625
1711677402.5791035,539885,35805.71484375
1711677433.122043,540609,18066.60546875
1711677486.9937756,541918,29882.40234375
1711677509.6832337,542445,31991.72265625
1711677515.7954848,542588,36738.828125
1711677539.415511,543135,27723.333984375
1711677566.8054526,543768,42919.109375
1711677581.4073024,544112,16774.1875
1711677583.1726968,544148,25023.3046875
1711677585.4930835,544203,25544.1875
1711677596.345102,544481,39325.95703125
1711677653.426552,546144,24833.53515625
1711677674.0704613,546767,24916.705078125
1711677740.8351727,548680,31299.384765625
1711677769.8245735,549509,29603.6484375
1711677787.9640102,550025,24894.59375
1711677829.986241,551253,20466.705078125
1711677855.829333,551989,31543.35546875
1711677909.7132921,553450,18587.51171875
1711677918.5655015,553700,29828.921875
1711677943.5446463,554363,35112.08203125
1711677977.3621778,555165,15760.115234375
1711678024.4649003,556307,34584.73828125
1711678032.8799264,556505,24497.02734375
1711678044.0273833,556764,19138.60546875
1711678054.3582013,557008,33669.73828125
1711678068.4639096,557336,12377.5693359375
1711678083.257659,557676,32538.84375
1711678092.1229799,557882,20757.39453125
1711678097.193061,557998,23644.80859375
1711678107.322044,558238,29256.349609375
1711678121.0479472,558577,41309.515625
1711678152.5627334,559401,27344.345703125
1711678159.6769414,559603,24644.546875
1711678240.086446,561786,44085.48046875
1711678244.3656619,561891,34090.73828125
1711678250.2933524,562034,25250.68359375
1711678255.4269342,562158,31888.4140625
1711678281.598746,562759,22705.2734375
1711678282.2646472,562773,28636.455078125
1711678286.2379277,562867,34349.98828125
1711678297.068387,563113,44675.2890625
1711678303.5407255,563278,31920.82421875
1711678304.3542562,563300,23012.5390625
1711678356.5854266,564545,31736.236328125
1711678358.1139228,564581,36807.5390625
1711678390.8722415,565390,37566.296875
1711678425.3039348,566238,32645.5234375
1711678465.0792146,567242,30801.7421875
1711678486.0130196,567815,29997.47265625
1711678596.1316795,571280,35599.51953125
1711678608.521986,571593,31945.18359375
1711678622.9900632,571947,25679.77734375
1711678629.984134,572107,27202.830078125
1711678659.6992335,572846,41358.375
1711678687.6544507,573542,13961.41796875
1711678699.1663487,573835,30916.373046875
1711678702.8820987,573936,27279.33203125
1711678753.657593,575301,32202.61328125
1711678757.291717,575397,24640.26171875
1711678771.8634589,575792,16281.666015625
1711678872.435583,579202,20571.84765625
1711678937.5851557,581513,17390.642578125
1711678938.7261648,581552,18370.791015625
1711678943.7862456,581715,33818.3984375
1711678988.3477755,583069,29235.29296875
1711679004.2877796,583566,23733.416015625
1711679021.042253,584109,35994.34765625
1711679036.8442013,584578,23809.341796875
1711679062.9194138,585406,19315.1015625
1711679072.3996902,585710,21236.4140625
1711679088.6390877,586213,17058.33984375
1711679288.4965878,593792,16053.62890625
1711679325.629918,595680,36213.17578125
1711679340.0077848,596118,29491.810546875
1711679352.161556,596428,40134.29296875
1711679359.2570105,596607,24727.775390625
1711679384.2008553,597269,24390.630859375
1711679401.1241405,597748,25580.421875
1711679415.8187,598171,32482.927734375
1711679421.5454574,598335,38006.90625
1711679434.474948,598687,29736.125
1711679439.7376266,598842,26223.986328125
1711679463.0355675,599445,27809.169921875
1711679464.571637,599483,46125.61328125
1711679560.4534912,601846,44478.734375
1711679580.0567102,602327,34477.83203125
1711679584.214957,602430,34859.1796875
1711679609.2106183,603052,44894.359375
1711679645.0918896,603924,40288.53125
1711679652.9843926,604114,34967.81640625
1711679677.567808,604633,20191.248046875
1711679688.0025303,604820,19623.7890625
1711679719.3635504,605416,50277.578125
1711679727.1831834,605582,26472.189453125
1711679745.6073701,605970,36539.85546875
1711679756.4561255,606214,35115.3046875
1711679799.783816,607195,26776.171875
1711679846.120358,608197,32014.630859375
1711679847.0054898,608214,16838.80078125
1711679952.079446,610563,42218.2578125
1711679992.9627845,611461,29702.724609375
1711680021.284123,612055,38986.26953125
1711680033.737893,612351,20876.609375
1711680041.545587,612517,35190.171875
1711680105.6720397,614035,30304.9140625
1711680106.8312185,614067,21089.48046875
1711680171.6866698,615820,28998.259765625
1711680175.4197178,615921,32579.578125
1711680178.3962567,616011,35663.21875
1711680187.7949495,616299,19626.89453125
1711680263.323709,618226,33030.359375
1711680292.9104216,618825,19999.380859375
1711680338.084418,619807,27727.529296875
1711680355.5671775,620174,41619.1796875
1711680358.344866,620235,22332.203125
1711680370.8925946,620499,25485.74609375
1711680533.6644166,623902,25605.494140625
1711680535.623397,623944,19411.607421875
1711680544.5905063,624134,20887.794921875
1711680574.9554143,624744,33781.4765625
1711680646.6660256,626256,31689.1171875
1711680650.2485406,626325,23753.22265625
1711680707.1556518,627638,30890.99609375
1711680744.559991,628441,29571.46484375
1711680770.4913046,628970,23165.2890625
1711680772.2875946,629008,22604.689453125
1711680784.8450935,629270,34894.4609375
1711680787.4260283,629322,39698.83203125
1711680809.5751443,629790,26818.021484375
1711680847.0038793,630639,29048.17578125
1711680851.244378,630737,25729.490234375
1711680904.3154047,631972,28152.3984375
1711680919.1731532,632334,31926.921875
1711680961.424199,633392,17880.548828125
1711680964.699604,633471,26629.810546875
1711680985.3173845,633964,22232.779296875
1711681032.353892,635061,23085.1796875
1711681038.836382,635217,31489.232421875
1711681039.902684,635241,23108.38671875
1711681057.7383966,635684,13086.3251953125
1711681073.3960853,636099,32578.6640625
1711681174.9882402,638894,24841.5546875
1711681177.2860503,638952,38568.23046875
1711681196.767124,639408,36302.3984375
1711681208.8374639,639658,18888.45703125
1711681217.7460523,639838,18784.921875
1711681224.3104775,639967,33808.15625
1711681326.7820513,642157,29427.73046875
1711681352.530393,642701,22567.62890625
1711681359.9519405,642859,33529.96484375
1711681437.3903532,644479,29113.623046875
1711681480.2543619,645348,22544.9609375
1711681530.963625,646412,45788.79296875
1711681547.731123,646840,23332.158203125
1711681549.247603,646879,24975.568359375
1711681568.2629995,647386,17349.08984375
1711681597.41786,648182,32410.732421875
1711681619.483778,648780,12974.6796875
1711681629.9642797,649057,39753.86328125
1711681668.323887,650016,23398.94140625
1711681713.0506265,651189,28783.8203125
1711681770.5793397,652748,20468.6875
1711681832.5132399,654379,21089.53515625
1711681844.61615,654696,29328.197265625
1711681852.9272914,654898,18859.724609375
1711681854.2477872,654931,33690.90625
1711681858.9801676,655052,17883.076171875
1711681912.9888132,656335,23476.83203125
1711681930.9894257,656762,9612.203125
1711681944.0609617,657071,31559.197265625
1711681988.1439393,658122,22896.333984375
1711681991.2228634,658197,18713.642578125
1711682019.4881034,658836,25634.49609375
1711682050.6164103,659547,31788.41796875
1711682067.846393,659947,34700.80078125
1711682076.4788222,660141,20048.978515625
1711682097.848675,660596,25587.064453125
1711682110.0753183,660856,27896.55078125
1711682118.138872,661034,21502.875
1711682122.1421242,661124,22540.111328125
1711682126.4325001,661214,22820.951171875
1711682201.2989419,662934,26602.17578125
1711682280.2442656,664829,23145.115234375
1711682340.3927286,666203,16806.6796875
1711682354.7757635,666547,19892.033203125
1711682415.512598,667887,10646.0625
1711682416.5292945,667910,22674.55859375
1711682428.8098261,668177,26226.234375
1711682442.2258563,668487,53169.27734375
1711682458.019715,668841,10928.42578125
1711682485.3616514,669472,24929.859375
1711682501.340359,669878,14723.2529296875
1711682511.6242604,670137,20691.5859375
1711682549.7899165,671119,23687.806640625
1711682620.8392975,672806,23273.310546875
1711682653.4209082,673563,27710.78125
1711682658.9599175,673698,29809.58203125
1711682673.338762,674034,19994.068359375
1711682685.6984618,674334,22894.287109375
1711682816.9307122,677605,24799.744140625
1711682818.1526544,677637,20043.55859375
1711682825.7293339,677832,26796.517578125
1711682829.4593003,677929,16910.267578125
1711682844.0609806,678313,27983.021484375
1711682865.7046738,678913,24699.935546875
1711683059.0402744,685490,13376.3203125
1711683083.6877913,685993,39447.8984375
1711683088.6360867,686079,19595.171875
1711683089.531794,686095,35178.16796875
1711683143.0707998,687146,42876.265625
1711683168.839013,687711,10881.6904296875
1711683210.6733134,688596,28325.396484375
1711683213.3166869,688651,28428.5703125
1711683232.7207224,689041,29564.25
1711683265.3144085,689693,21220.64453125
1711683273.896147,689864,31846.23828125
1711683277.43723,689930,17047.71875
1711683278.251018,689945,33827.25
1711683359.345394,691607,29080.30859375
1711683361.2359667,691647,34792.625
1711683421.732569,692846,20066.154296875
1711683455.4676566,693525,18223.16796875
1711683492.4763184,694393,28126.619140625
1711683498.498192,694541,40563.54296875
1711683509.882209,694808,34453.1640625
1711683517.2010086,694983,34017.5703125
1711683520.468757,695065,37269.65234375
1711683531.2877662,695318,17184.81640625
1711683566.875766,696136,21623.5625
1711683573.5769625,696297,24436.515625
1711683591.1660974,696703,21158.287109375
1711683593.252933,696751,24856.716796875
1711683627.325712,697511,14678.5244140625
1711683680.4420395,698747,17943.361328125
1711683692.9871616,699054,39784.36328125
1711683710.0491247,699467,28747.875
1711683715.963864,699606,26350.248046875
1711683747.5381377,700347,24310.71484375
1711683793.0338547,701369,24903.3671875
1711683794.4961371,701403,33974.1796875
1711683850.8173664,702672,26537.025390625
1711683865.5979233,703003,39530.625
