Wall time,Step,Value
1711663834.878936,47119,-836.5096435546875
1711663865.493783,48609,-766.771728515625
1711663875.5852792,49104,-723.8440551757812
1711664031.8584673,56416,-844.056884765625
1711664062.6810334,57463,-942.9308471679688
1711664107.0478163,59059,-1029.8980712890625
1711664149.8945708,60591,-1064.7833251953125
1711664151.056207,60636,-1052.3211669921875
1711664191.7772603,62259,-1092.4287109375
1711664210.4891922,62982,-1091.365966796875
1711664213.6947515,63098,-1112.4305419921875
1711664250.5587862,64462,-1093.6136474609375
1711664253.501602,64575,-1099.833984375
1711664267.7519324,65145,-1106.244384765625
1711664298.124701,66293,-1108.23681640625
1711664330.5688477,67574,-1124.4691162109375
1711664338.7952209,67892,-1092.621337890625
1711664381.0131252,69684,-1119.738525390625
1711664398.434709,70305,-1120.4951171875
1711664417.3265376,71044,-1140.583251953125
1711664419.7014718,71132,-1099.9970703125
1711664426.9290338,71400,-1148.7216796875
1711664494.6428487,74041,-1135.603515625
1711664567.8533993,76780,-1141.41796875
1711664581.8915207,77290,-1164.156982421875
1711664623.3242552,78827,-1162.9320068359375
1711664633.501113,79174,-1161.845458984375
1711664668.3216023,80470,-1142.2440185546875
1711664688.9381242,81240,-1106.0076904296875
1711664689.912034,81281,-1153.008544921875
1711664709.7549512,82092,-1156.51220703125
1711664814.862368,86096,-1149.9901123046875
1711664825.499049,86462,-1149.0853271484375
1711664837.6516743,86879,-1160.203857421875
1711664851.423454,87424,-1162.6502685546875
1711664987.5068228,92816,-1182.7049560546875
1711665114.984809,97485,-1214.507568359375
1711665161.136136,99198,-1248.2734375
1711665251.6049018,102645,-1205.5831298828125
1711665257.2927735,102866,-1220.477294921875
1711665270.9666963,103391,-1202.8984375
1711665279.6534567,103704,-1236.709228515625
1711665283.0666542,103827,-1224.501953125
1711665306.3588853,104631,-1244.3016357421875
1711665328.1387722,105369,-1238.40283203125
1711665344.2829995,105920,-1228.0157470703125
1711665360.5906448,106510,-1240.1827392578125
1711665421.7173333,108862,-1245.611572265625
1711665422.7191393,108897,-1241.56640625
1711665444.5861888,109644,-1193.948974609375
1711665474.190148,110713,-1234.91943359375
1711665482.7543135,111014,-1240.866943359375
1711665491.832119,111327,-1245.8829345703125
1711665551.92365,113933,-1163.2030029296875
1711665562.6947427,114348,-1172.3431396484375
1711665578.036268,114889,-1206.0028076171875
1711665587.170082,115196,-1194.615966796875
1711665609.8551404,115988,-1238.365966796875
1711665624.1989915,116521,-1266.5205078125
1711665625.1694286,116556,-1263.5469970703125
1711665626.236413,116594,-1268.9031982421875
1711665639.1762648,117065,-1283.849365234375
1711665658.1107428,117798,-1286.7022705078125
1711665687.9082558,118919,-1275.8310546875
1711665726.2029583,120360,-1276.693115234375
1711665747.6205852,121187,-1202.111572265625
1711665879.961111,125994,-1308.9473876953125
1711665987.1873372,129676,-1312.9871826171875
1711665988.0021675,129702,-1306.3330078125
1711666007.6977172,130385,-1300.864990234375
1711666008.6377983,130415,-1300.2958984375
1711666022.6101358,130868,-1274.050537109375
1711666048.2491767,131797,-1297.2890625
1711666102.5503378,133738,-1293.1748046875
1711666120.7909997,134374,-1313.096435546875
1711666142.3216333,135085,-1285.6849365234375
1711666165.715929,135890,-1297.4561767578125
1711666168.6052942,135982,-1319.2257080078125
1711666257.2901492,139125,-1300.000732421875
1711666308.9231946,141054,-1289.16748046875
1711666366.8293455,143102,-1287.4969482421875
1711666386.7378416,143762,-1318.622802734375
1711666394.9567597,144053,-1313.19970703125
1711666404.786078,144432,-1338.8560791015625
1711666428.527397,145253,-1293.52099609375
1711666469.7467363,146744,-1338.5946044921875
1711666472.361928,146836,-1313.7308349609375
1711666504.846749,147929,-1332.47314453125
1711666520.958102,148493,-1334.3807373046875
1711666560.3170722,149773,-1335.033935546875
1711666564.1088264,149908,-1340.4783935546875
1711666568.5232909,150056,-1341.7420654296875
1711666576.1399941,150307,-1340.7894287109375
1711666579.653009,150419,-1336.0435791015625
1711666601.2523346,151185,-1315.5526123046875
1711666623.8404279,151933,-1295.2293701171875
1711666673.9345167,153720,-1326.523681640625
1711666693.705544,154411,-1322.124755859375
1711666755.940948,156597,-1344.6995849609375
1711666757.6616812,156655,-1350.2120361328125
1711666802.942249,158192,-1314.5606689453125
1711666813.917315,158552,-1309.572021484375
1711666819.5207522,158748,-1345.7254638671875
1711666830.0473576,159095,-1347.8521728515625
1711666866.6199143,160344,-1347.4368896484375
1711666902.0829732,161619,-1335.179443359375
1711666913.5260754,162014,-1340.7081298828125
1711666936.7989154,162866,-1349.46923828125
1711666970.4383123,164027,-1350.912109375
1711666991.6834788,164708,-1338.7347412109375
1711667001.5430055,165027,-1341.1480712890625
1711667004.2042592,165116,-1322.43603515625
1711667024.2791293,165831,-1332.7972412109375
1711667057.3294263,167063,-1329.4561767578125
1711667067.8145628,167439,-1320.6435546875
1711667100.3260357,168561,-1291.403076171875
1711667147.8416843,170754,-1264.6865234375
1711667209.6207922,173057,-1301.959716796875
1711667220.2777886,173437,-1287.0240478515625
1711667343.2578254,177944,-1321.21875
1711667416.7005496,180553,-1353.2425537109375
1711667420.4583921,180681,-1350.8963623046875
1711667444.1451626,181519,-1341.868896484375
1711667489.5172384,183129,-1310.79736328125
1711667522.9902868,184384,-1251.0848388671875
1711667555.3699753,185416,-1255.537109375
1711667556.898349,185467,-1256.059326171875
1711667561.1326218,185599,-1225.683837890625
1711667569.1073723,185852,-1245.9871826171875
1711667588.6636236,186545,-1328.4158935546875
1711667631.5539765,188177,-1370.726806640625
1711667681.7769816,190017,-1323.5035400390625
1711667684.9888353,190151,-1313.267333984375
1711667686.1035535,190197,-1320.407958984375
1711667696.7602546,190677,-1282.20751953125
1711667759.6274896,193863,-1262.5494384765625
1711667781.7275212,194569,-1314.0753173828125
1711667798.61765,195155,-1332.15478515625
1711667816.5470953,195787,-1346.3167724609375
1711667843.3217666,196720,-1332.8631591796875
1711667921.4803789,199324,-1328.360107421875
1711667928.605297,199575,-1327.2305908203125
1711667930.1273327,199628,-1345.4798583984375
1711667963.447958,200797,-1323.9649658203125
1711667966.680655,200916,-1331.7667236328125
1711667979.4211261,201362,-1344.2218017578125
1711667982.3016298,201455,-1317.6990966796875
1711668008.3541498,202379,-1352.55078125
1711668019.2686365,202774,-1361.1580810546875
1711668040.1268184,203502,-1312.6368408203125
1711668050.7574506,203871,-1349.1312255859375
1711668062.7902005,204288,-1359.043701171875
1711668069.7574642,204509,-1315.931884765625
1711668098.2712657,205532,-1333.0428466796875
1711668119.899112,206354,-1343.2767333984375
1711668122.7795818,206464,-1348.138427734375
1711668162.5791728,208030,-1308.842529296875
1711668170.8421345,208369,-1311.3734130859375
1711668211.0186906,210048,-1259.620849609375
1711668245.3866513,211204,-1328.9739990234375
1711668251.7307868,211396,-1309.609130859375
1711668255.1990292,211498,-1247.2584228515625
1711668290.120496,212529,-1334.3609619140625
1711668415.2086535,216648,-1384.8880615234375
1711668527.6185145,222306,-1357.566650390625
1711668561.8455968,223800,-1273.6307373046875
1711668608.188595,226295,-1316.9981689453125
1711668655.2083154,227977,-1336.6644287109375
1711668685.9280977,229012,-1333.4791259765625
1711668696.7689035,229357,-1330.7252197265625
1711668758.2401595,231317,-1364.7542724609375
1711668778.5195854,231958,-1362.7340087890625
1711668792.0023923,232416,-1386.5264892578125
1711668803.4558282,232827,-1354.62451171875
1711668857.1983862,235074,-1273.355712890625
1711668911.5530143,236955,-1300.62353515625
1711668931.1813009,237625,-1339.140380859375
1711668935.3439877,237762,-1341.125244140625
1711668938.626226,237873,-1346.7747802734375
1711669011.6913218,240426,-1357.4930419921875
1711669027.232682,240950,-1352.6561279296875
1711669053.4587271,241763,-1352.9150390625
1711669095.2116756,243134,-1391.30029296875
1711669097.0215104,243194,-1387.520263671875
1711669116.7184398,243849,-1370.1243896484375
1711669117.4802294,243872,-1371.5367431640625
1711669121.326187,243994,-1364.8001708984375
1711669124.9416108,244106,-1365.7655029296875
1711669206.7250037,246738,-1377.680419921875
1711669255.6013167,248388,-1337.7659912109375
1711669279.2393289,249406,-1268.335693359375
1711669290.8580432,250089,-1179.3583984375
1711669326.4347847,252104,-1002.54052734375
1711669338.6175902,252803,-1187.04345703125
1711669357.447183,253640,-1199.446533203125
1711669363.2464502,253902,-1189.466796875
1711669372.9812226,254312,-1193.4649658203125
1711669391.1956215,255128,-1237.9735107421875
1711669435.1712115,256492,-1377.5665283203125
1711669471.7762656,257647,-1349.9033203125
1711669480.3200526,257918,-1373.2158203125
1711669496.6247716,258442,-1371.4598388671875
1711669545.4671907,260182,-1357.75537109375
1711669573.7873366,261013,-1318.463623046875
1711669579.4108696,261184,-1324.5987548828125
1711669586.501965,261415,-1341.385986328125
1711669598.8196828,261809,-1360.4573974609375
1711669631.1720166,262845,-1321.171875
1711669633.1883755,262905,-1360.7725830078125
1711669640.4434366,263122,-1392.7042236328125
1711669682.8367558,264369,-1361.3060302734375
1711669686.3210897,264472,-1351.9002685546875
1711669687.8402054,264508,-1347.016357421875
1711669730.0449612,265807,-1388.729248046875
1711669781.660449,267492,-1380.9300537109375
1711669783.9888701,267576,-1367.1485595703125
1711669789.1450224,267758,-1375.4783935546875
1711669821.134611,268842,-1352.7550048828125
1711669834.2832415,269342,-1346.3040771484375
1711669859.3611927,270224,-1345.5894775390625
1711669906.5976274,272014,-1295.027099609375
1711669929.6712604,272928,-1296.3583984375
1711669956.9267278,273747,-1340.6849365234375
1711669983.2238698,274669,-1363.546875
1711669996.139437,275108,-1348.627685546875
1711670008.1531851,275520,-1368.0101318359375
1711670072.7305562,277903,-1357.7998046875
1711670094.7829373,278588,-1335.794677734375
1711670097.5802011,278671,-1366.118896484375
1711670099.0267618,278715,-1332.25341796875
1711670107.4653609,278961,-1345.1600341796875
1711670124.770911,279478,-1374.3515625
1711670133.0942085,279726,-1357.8228759765625
1711670143.2706616,280028,-1371.9552001953125
1711670151.7998009,280281,-1383.103759765625
1711670159.2203178,280504,-1386.22998046875
1711670192.2850971,281672,-1384.668212890625
1711670200.3536372,281970,-1377.6954345703125
1711670202.22199,282042,-1378.492431640625
1711670233.424651,283180,-1341.386474609375
1711670238.3414195,283338,-1349.53564453125
1711670250.8985343,283749,-1378.9703369140625
1711670302.1399643,285378,-1363.845947265625
1711670304.53167,285454,-1347.877197265625
1711670326.643478,286225,-1344.6956787109375
1711670360.298337,287413,-1361.302490234375
1711670361.1456814,287438,-1361.48095703125
1711670385.1980433,288249,-1342.792236328125
1711670402.0702367,288902,-1327.532958984375
1711670419.1734366,289554,-1338.723876953125
1711670459.4760594,291086,-1277.4041748046875
1711670466.517807,291366,-1267.2117919921875
1711670495.1396754,292427,-1294.0201416015625
1711670550.6644356,294458,-1320.83837890625
1711670602.8995705,296255,-1350.172607421875
1711670633.4544683,297408,-1336.9298095703125
1711670668.846226,298585,-1378.7935791015625
1711670689.8091786,299356,-1344.2772216796875
1711670714.4872751,300378,-1294.9158935546875
1711670752.7484798,302004,-1165.7991943359375
1711670789.5190914,303701,-1249.372802734375
1711670801.764194,304155,-1308.7032470703125
1711670837.8353195,305275,-1349.427001953125
1711670848.0183625,305590,-1359.9700927734375
1711670851.8679712,305708,-1378.7298583984375
1711670890.4083376,306794,-1395.5367431640625
1711670898.5541174,307041,-1372.269287109375
1711670909.6375046,307383,-1360.6895751953125
1711670926.9287255,307956,-1362.40771484375
1711670939.6563702,308398,-1386.569580078125
1711671009.5597637,310784,-1362.83154296875
1711671065.506727,312765,-1345.822509765625
1711671070.946207,312940,-1354.2757568359375
1711671080.0409725,313242,-1336.6270751953125
1711671137.524435,315289,-1321.362548828125
1711671147.3463953,315657,-1295.985595703125
1711671179.195475,316762,-1349.5709228515625
1711671183.0885432,316883,-1352.7347412109375
1711671210.4901083,317801,-1385.1446533203125
1711671215.8216739,317959,-1385.0455322265625
1711671230.4631715,318414,-1382.5181884765625
1711671235.409523,318563,-1379.9365234375
1711671257.676863,319223,-1373.2332763671875
1711671259.3997505,319277,-1362.8004150390625
1711671276.72806,319774,-1329.2891845703125
1711671278.1188414,319810,-1359.116943359375
1711671310.869209,320756,-1371.365234375
1711671317.5893445,320932,-1349.25830078125
1711671340.5115535,321582,-1357.2462158203125
1711671343.873019,321673,-1353.5006103515625
1711671348.9116354,321819,-1377.724609375
1711671381.269153,322830,-1398.592529296875
1711671384.8329344,322947,-1397.774658203125
1711671448.4363968,325227,-1365.9901123046875
1711671468.7846308,325955,-1372.4420166015625
1711671498.140515,327039,-1304.5419921875
1711671522.1815584,327879,-1356.074951171875
1711671569.4351282,329277,-1371.354736328125
1711671591.773993,329917,-1389.2506103515625
1711671635.5057347,331162,-1392.55712890625
1711671665.3323877,332032,-1396.86962890625
1711671694.223167,332881,-1395.5433349609375
1711671703.438632,333177,-1396.1795654296875
1711671705.1192904,333227,-1410.60400390625
1711671710.658217,333388,-1389.4881591796875
1711671723.2755961,333785,-1399.7972412109375
1711671737.8138726,334235,-1396.9754638671875
1711671748.9317384,334578,-1417.0865478515625
1711671759.9010768,334922,-1429.197998046875
1711671764.4227655,335073,-1418.350341796875
1711671773.548337,335370,-1429.71240234375
1711671837.937359,337519,-1389.4815673828125
1711671909.676106,339751,-1396.38916015625
1711671918.3253381,340025,-1404.48388671875
1711671935.5774581,340565,-1409.297607421875
1711671958.8363776,341293,-1403.307373046875
1711672042.6478615,344440,-1323.3160400390625
1711672044.290567,344522,-1313.8543701171875
1711672098.124088,347243,-1138.84814453125
1711672142.3008811,349589,-997.0862426757812
1711672170.3138106,351166,-963.354248046875
1711672280.6662624,357537,-663.1102905273438
1711672283.999187,357713,-648.15673828125
1711672344.8627584,361111,-665.6492919921875
1711672465.646212,366839,-401.49774169921875
1711672497.5970845,368509,-309.45916748046875
1711672535.5731525,370564,-211.64112854003906
1711672583.1737757,373094,-187.7582244873047
1711672631.6414845,375491,-176.28225708007812
1711672707.0985467,379216,-133.78501892089844
1711672737.1119325,380625,-137.02786254882812
1711672777.351616,382676,-127.25723266601562
1711672870.4645493,387281,-131.10977172851562
1711672873.3030152,387410,-127.64813995361328
1711672876.0343335,387520,-118.99661254882812
1711672905.8196378,388924,-114.19141387939453
1711672940.3483243,390467,-86.26000213623047
1711672959.0116334,391360,-87.47479248046875
1711673005.7303824,393629,-72.25444793701172
1711673181.9484591,400813,-65.09306335449219
1711673227.7919135,402358,-29.65792465209961
1711673273.3432786,404098,-68.25382232666016
1711673293.991162,404899,-41.27566909790039
1711673353.4066257,407241,-14.126838684082031
1711673370.585332,407905,-58.80348205566406
1711673377.6850812,408179,-60.98042297363281
1711673502.6717305,413849,-84.41268157958984
1711673519.1494977,414498,-759.9779052734375
1711673566.006029,415623,-1183.73583984375
1711673568.3864875,415686,-1143.4132080078125
1711673569.094383,415702,-1150.086181640625
1711673616.61974,417285,-1306.8189697265625
1711673685.8739095,419934,-1342.0203857421875
1711673693.5290704,420189,-1335.4208984375
1711673694.8000336,420231,-1322.8336181640625
1711673701.644087,420458,-1328.2935791015625
1711673748.7909887,422140,-1350.0382080078125
1711673766.912833,422844,-1350.1143798828125
1711673816.7315147,424901,-1347.1690673828125
1711673830.601538,425439,-1343.6259765625
1711673856.1242847,426490,-1355.854736328125
1711673895.0609589,428095,-1320.930419921875
1711673905.7577753,428514,-1325.32373046875
1711673907.946316,428600,-1286.498779296875
1711673972.1183832,431093,-1339.0738525390625
1711673983.4520705,431530,-1358.336181640625
1711673990.7989895,431813,-1348.61865234375
1711674034.1323853,433366,-1323.4669189453125
1711674107.5797384,436253,-1303.0860595703125
1711674250.7898126,441909,-1328.8941650390625
1711674289.3246605,443139,-1336.938720703125
1711674293.322093,443245,-1333.8958740234375
1711674300.741332,443466,-1349.8702392578125
1711674318.979306,444027,-1352.3818359375
1711674356.1965175,445284,-1305.9862060546875
1711674374.738111,445867,-1333.33984375
1711674378.9202814,445983,-1322.488525390625
1711674379.7580912,446002,-1322.2879638671875
1711674406.456189,446699,-1304.5172119140625
1711674416.0189073,446919,-1347.5252685546875
1711674455.2293904,447958,-1362.3829345703125
1711674461.0431106,448136,-1336.5247802734375
1711674470.7959826,448462,-1326.4964599609375
1711674788.4377759,461906,-538.2062377929688
1711674791.6414437,462033,-547.9028930664062
1711675053.2617786,471285,-274.419677734375
1711675106.1281085,473319,-245.01193237304688
1711675132.323719,474334,-238.29776000976562
1711675285.644085,479483,-163.5216827392578
1711675306.7254624,480090,-127.58396911621094
1711675355.84211,481324,-115.02639770507812
1711675362.322685,481486,-137.51620483398438
1711675511.588469,485067,-669.8792724609375
1711675558.2526524,486006,-1065.738037109375
1711675587.7249508,486580,-1192.26904296875
1711675673.6022918,488990,-1294.092041015625
1711675714.0146272,490096,-1331.3211669921875
1711675730.2143605,490503,-1328.4632568359375
1711675738.552577,490730,-1312.75244140625
1711675757.588854,491239,-1303.1717529296875
1711675786.9231546,492044,-1351.12451171875
1711675788.6365383,492087,-1326.73583984375
1711675792.1893988,492182,-1326.931396484375
1711675813.2410588,492765,-1360.008544921875
1711675815.9327905,492836,-1315.78564453125
1711675819.4189222,492925,-1337.369140625
1711675833.338383,493278,-1325.208740234375
1711675841.393301,493508,-1337.72216796875
1711675846.6749027,493658,-1327.4532470703125
1711675911.734845,495435,-1333.9244384765625
1711675929.3873992,495920,-1340.074462890625
1711675981.9736795,497419,-1348.842041015625
1711676032.2840583,498927,-1365.70849609375
1711676157.7864943,503357,-1328.450927734375
1711676163.035687,503551,-1344.4661865234375
1711676224.9365633,505519,-1350.4373779296875
1711676261.0782304,506569,-1338.4888916015625
1711676294.241556,507567,-1343.3160400390625
1711676296.5540142,507643,-1336.127197265625
1711676317.0742714,508522,-1268.7095947265625
1711676377.3243725,510958,-1327.546630859375
1711676417.6809268,512113,-1339.053466796875
1711676422.771833,512290,-1342.38818359375
1711676425.384117,512383,-1336.0042724609375
1711676455.50321,513498,-1286.461181640625
1711676457.5610785,513586,-1289.157470703125
1711676482.3454034,514599,-1261.8333740234375
1711676501.344441,515308,-1271.40380859375
1711676531.6778343,516248,-1290.2647705078125
1711676533.8812203,516316,-1267.7503662109375
1711676536.217783,516393,-1288.5233154296875
1711676609.6252813,518455,-1354.8477783203125
1711676650.9293394,519560,-1320.276611328125
1711676694.3596482,520749,-1351.896240234375
1711676761.182404,522879,-1305.026611328125
1711676826.7182434,524634,-1332.948974609375
1711676835.1715107,524869,-1355.457275390625
1711676941.0704935,527839,-1312.4425048828125
1711676944.232198,527924,-1332.056396484375
1711676958.4588077,528292,-1321.3070068359375
1711676977.557336,528788,-1355.410400390625
1711677002.3430324,529434,-1367.4893798828125
1711677005.625243,529520,-1361.2906494140625
1711677024.4366646,530018,-1349.6429443359375
1711677037.8367867,530403,-1337.458251953125
1711677052.3888383,530842,-1337.4268798828125
1711677064.1840284,531181,-1352.453125
1711677065.1929197,531210,-1344.607666015625
1711677075.9118354,531524,-1357.780029296875
1711677114.9819598,532504,-1344.8134765625
1711677215.8935614,535504,-1328.3941650390625
1711677249.9155378,536367,-1342.0205078125
1711677268.3078349,536800,-1355.6749267578125
1711677277.5178652,537005,-1358.5701904296875
1711677313.6574268,537842,-1362.4996337890625
1711677348.7960215,538636,-1349.5294189453125
1711677378.7491693,539328,-1313.3275146484375
1711677402.579096,539885,-1339.8822021484375
1711677433.1220357,540609,-1359.1651611328125
1711677486.9937618,541918,-1351.3333740234375
1711677509.6832259,542445,-1299.488037109375
1711677515.795477,542588,-1366.791015625
1711677539.4154987,543135,-1337.64990234375
1711677566.805445,543768,-1344.6641845703125
1711677581.407294,544112,-1314.510009765625
1711677583.1726892,544148,-1336.7265625
1711677585.4930754,544203,-1338.803466796875
1711677596.3450913,544481,-1357.28271484375
1711677653.4265444,546144,-1316.4853515625
1711677674.0703938,546767,-1344.6962890625
1711677740.8351655,548680,-1339.872802734375
1711677769.8245652,549509,-1357.5555419921875
1711677787.9640026,550025,-1344.509521484375
1711677829.986233,551253,-1371.9024658203125
1711677855.8293252,551989,-1358.037109375
1711677909.7132843,553450,-1361.3304443359375
1711677918.5654933,553700,-1360.5106201171875
1711677943.5446382,554363,-1347.218994140625
1711677977.3621702,555165,-1376.2645263671875
1711678024.4648879,556307,-1357.6048583984375
1711678032.879919,556505,-1342.1630859375
1711678044.0273745,556764,-1368.6461181640625
1711678054.358194,557008,-1378.6392822265625
1711678068.463902,557336,-1358.3035888671875
1711678083.2576456,557676,-1347.1287841796875
1711678092.1229725,557882,-1375.46728515625
1711678097.1930509,557998,-1347.631591796875
1711678107.3220363,558238,-1350.977294921875
1711678121.0479374,558577,-1366.91064453125
1711678152.5627255,559401,-1351.020751953125
1711678159.6769278,559603,-1345.9068603515625
1711678240.0864336,561786,-1342.6873779296875
1711678244.3656473,561891,-1357.7430419921875
1711678250.2933445,562034,-1337.064453125
1711678255.4269187,562158,-1359.771240234375
1711678281.5987387,562759,-1336.6158447265625
1711678282.2646375,562773,-1325.5672607421875
1711678286.2379198,562867,-1320.3997802734375
1711678297.0683784,563113,-1311.5029296875
1711678303.5407171,563278,-1321.0574951171875
1711678304.3542483,563300,-1333.854736328125
1711678356.5854185,564545,-1349.2156982421875
1711678358.1139078,564581,-1355.8150634765625
1711678390.8722336,565390,-1362.6412353515625
1711678425.303927,566238,-1368.2896728515625
1711678465.0792074,567242,-1371.092041015625
1711678486.0130084,567815,-1353.763671875
1711678596.1316717,571280,-1323.779052734375
1711678608.5219786,571593,-1337.7667236328125
1711678622.9900556,571947,-1335.07666015625
1711678629.984126,572107,-1351.6422119140625
1711678659.6992257,572846,-1357.7379150390625
1711678687.6544425,573542,-1372.0240478515625
1711678699.1663408,573835,-1375.972900390625
1711678702.882091,573936,-1351.6533203125
1711678753.6575859,575301,-1342.53369140625
1711678757.29171,575397,-1370.3687744140625
1711678771.8634508,575792,-1351.9970703125
1711678872.4355755,579202,-1252.087158203125
1711678937.5851414,581513,-1173.6715087890625
1711678938.726156,581552,-1168.3052978515625
1711678943.7862382,581715,-1153.71533203125
1711678988.3477657,583069,-1254.5218505859375
1711679004.2877717,583566,-1274.814208984375
1711679021.0422459,584109,-1280.2703857421875
1711679036.8441937,584578,-1310.029296875
1711679062.9194064,585406,-1298.7840576171875
1711679072.3996825,585710,-1299.4869384765625
1711679088.6390796,586213,-1300.3983154296875
1711679288.4965792,593792,-790.5355834960938
1711679325.6299105,595680,-1076.5478515625
1711679340.0077775,596118,-1240.4603271484375
1711679352.1615477,596428,-1332.0577392578125
1711679359.2570033,596607,-1327.173583984375
1711679384.2008479,597269,-1367.5902099609375
1711679401.1241322,597748,-1376.13525390625
1711679415.8186927,598171,-1362.9384765625
1711679421.545449,598335,-1365.21142578125
1711679434.47494,598687,-1348.92822265625
1711679439.7376192,598842,-1341.0616455078125
1711679463.035552,599445,-1344.177734375
1711679464.5716283,599483,-1320.6956787109375
1711679560.4534836,601846,-1362.280029296875
1711679580.0567026,602327,-1373.514404296875
1711679584.2149477,602430,-1381.120849609375
1711679609.2106073,603052,-1383.789306640625
1711679645.0918825,603924,-1347.369140625
1711679652.9843776,604114,-1383.10986328125
1711679677.5677881,604633,-1354.526123046875
1711679688.0024414,604820,-1361.557861328125
1711679719.3635364,605416,-1351.0484619140625
1711679727.1831753,605582,-1335.1724853515625
1711679745.6073575,605970,-1320.0577392578125
1711679756.4560559,606214,-1337.3642578125
1711679799.7838085,607195,-1366.7059326171875
1711679846.12034,608197,-1371.316162109375
1711679847.0054805,608214,-1400.397216796875
1711679952.079438,610563,-1323.4183349609375
1711679992.9627767,611461,-1404.7818603515625
1711680021.2841115,612055,-1336.17578125
1711680033.737885,612351,-1395.605224609375
1711680041.5455132,612517,-1390.4404296875
1711680105.6720312,614035,-1351.034423828125
1711680106.8312101,614067,-1361.24609375
1711680171.6866622,615820,-1316.712158203125
1711680175.4197102,615921,-1298.1064453125
1711680178.3962312,616011,-1315.3525390625
1711680187.7949421,616299,-1302.7261962890625
1711680263.3237016,618226,-1365.9940185546875
1711680292.9104128,618825,-1356.22216796875
1711680338.084408,619807,-1385.8575439453125
1711680355.56717,620174,-1371.7364501953125
1711680358.3448575,620235,-1382.781494140625
1711680370.8925867,620499,-1388.772216796875
1711680533.664408,623902,-1347.5994873046875
1711680535.6233895,623944,-1361.5162353515625
1711680544.5904992,624134,-1363.6142578125
1711680574.955393,624744,-1348.1729736328125
1711680646.666013,626256,-1370.510986328125
1711680650.2485278,626325,-1361.375732421875
1711680707.1556435,627638,-1360.071533203125
1711680744.559983,628441,-1364.8111572265625
1711680770.4912968,628970,-1332.46875
1711680772.2875786,629008,-1371.7115478515625
1711680784.8450851,629270,-1331.6572265625
1711680787.4260166,629322,-1355.148193359375
1711680809.5751321,629790,-1387.435791015625
1711680847.003864,630639,-1400.7493896484375
1711680851.2443697,630737,-1397.2506103515625
1711680904.3153958,631972,-1389.2655029296875
1711680919.1731453,632334,-1388.19775390625
1711680961.4241908,633392,-1384.1978759765625
1711680964.6995966,633471,-1384.27880859375
1711680985.3173723,633964,-1393.3582763671875
1711681032.3538654,635061,-1393.6793212890625
1711681038.8363736,635217,-1389.5474853515625
1711681039.9026759,635241,-1385.0992431640625
1711681057.7383885,635684,-1402.6884765625
1711681073.396075,636099,-1384.5325927734375
1711681174.98822,638894,-1341.080078125
1711681177.286043,638952,-1365.5037841796875
1711681196.7671142,639408,-1365.841064453125
1711681208.8374467,639658,-1363.789794921875
1711681217.7460408,639838,-1363.6441650390625
1711681224.3104699,639967,-1325.1689453125
1711681326.782034,642157,-1374.1182861328125
1711681352.5303762,642701,-1344.1558837890625
1711681359.951929,642859,-1356.9759521484375
1711681437.3903449,644479,-1358.4866943359375
1711681480.2543538,645348,-1389.4666748046875
