Wall time,Step,Value
1712028192.68799,26059,7.765664100646973
1712028199.8956933,26288,4.6224284172058105
1712028241.0029924,27505,4.289506912231445
1712028296.9487495,28907,3.2993903160095215
1712028321.713782,29538,1.1095860004425049
1712028404.597347,31580,9.008443832397461
1712028468.7165492,33139,8.615059852600098
1712028477.375697,33366,4.354958534240723
1712028508.881377,34101,3.7153120040893555
1712028531.1276155,34676,8.350845336914062
1712028571.1940598,35635,5.508360862731934
1712028572.9147913,35668,5.040890693664551
1712028689.5078065,38684,4.432543754577637
1712028807.9227138,41662,9.146829605102539
1712028817.7854557,41911,8.550457000732422
1712028905.360924,44359,6.350185871124268
1712029038.1801746,48564,9.593689918518066
1712029431.5783737,59291,4.037628173828125
1712029437.8216956,59425,4.456958770751953
1712029454.2295353,59758,5.936278343200684
1712029489.7369518,60504,5.163731098175049
1712029516.0480318,61062,4.744653701782227
1712029518.787745,61121,8.258749961853027
1712029529.3384485,61340,8.14126205444336
1712029584.523864,62407,8.427889823913574
1712029627.0951724,63227,5.201130390167236
1712029636.340677,63398,4.407585144042969
1712029704.108259,64737,3.1031055450439453
1712029741.591104,65482,5.8039774894714355
1712029794.8485692,66543,6.497269630432129
1712029807.0428472,66776,5.317575454711914
1712029874.7863407,68376,6.639495372772217
1712029878.3160796,68491,4.5386457443237305
1712029901.34119,69084,5.698733806610107
1712029932.546698,69894,4.7667555809021
1712029959.0947566,70584,7.318334579467773
1712029963.5479693,70720,4.368155479431152
1712029984.054684,71259,4.735945701599121
1712030049.025972,72934,6.678981781005859
1712030097.3900807,74323,3.622488498687744
1712030103.3738089,74475,6.352603912353516
1712030106.0843475,74531,7.775097846984863
1712030243.9017684,77897,4.063933372497559
1712030285.193775,78708,12.961868286132812
1712030321.2112377,79586,1.252954125404358
1712030345.2028437,80227,5.029079437255859
1712030351.5265834,80390,0.22792890667915344
1712030440.591207,82301,15.76799488067627
1712030494.6595638,83580,2.1092193126678467
1712030502.7226222,83827,5.61820125579834
1712030549.92488,85631,0.6052417159080505
1712030554.02836,85772,6.721122741699219
1712030583.2788823,87035,4.6562652587890625
1712030632.4078493,88749,5.964981555938721
1712030770.5802789,94095,4.147375583648682
1712030806.926761,95387,2.678835868835449
1712030878.6985679,97397,5.053280353546143
1712031351.917664,110004,7.829767227172852
1712031598.7542484,116909,1.6899402141571045
1712031653.8424718,118442,3.796140670776367
1712031693.4773576,119426,3.1241393089294434
1712031710.2844906,119837,5.0388407707214355
1712031724.2980764,120181,4.065891742706299
1712031791.4151244,122021,2.1695170402526855
1712031842.12278,123420,3.4794352054595947
1712031843.8964288,123455,2.8786754608154297
1712031959.0271428,126656,5.98419713973999
1712032003.0060575,127896,2.6869254112243652
1712032087.99588,130524,4.843905925750732
1712032192.8952127,134087,2.9378440380096436
1712032344.7811975,138618,3.2606687545776367
1712032372.1981962,139364,4.220248222351074
1712032554.2040472,144539,0.8785398006439209
1712032741.2177446,150230,1.1935861110687256
1712032801.3375828,152230,8.278388023376465
1712033142.965613,161226,9.023126602172852
1712033491.092525,171023,2.1434433460235596
1712034131.7895641,189429,1.3174577951431274
1712034159.2557538,190311,0.14723825454711914
1712034296.770484,195128,3.0080153942108154
1712034355.1302469,197089,0.11872850358486176
1712034484.867323,200691,0.5839779376983643
1712034545.7282758,202416,0.6493664979934692
1712034601.6210928,203958,0.34869295358657837
1712034658.3254046,205520,2.4890177249908447
1712034667.5712788,205772,0.9802914261817932
1712034683.5825942,206126,0.3505253791809082
1712034790.0729868,209159,1.4082856178283691
1712034835.5352418,210283,3.4986190795898438
1712034854.554032,210750,0.32932180166244507
1712034978.0261052,214233,1.750596523284912
1712035103.599422,217588,0.7246077060699463
1712035116.5724912,217949,1.5854359865188599
1712035125.3114522,218220,1.343913197517395
